id,name,categories,provinces,primaryType,rating,reviewsCount,address,phone,website,googleMapsUrl,lat,lng,priceHint,hours,plusCode
"8d07530fba1aee85","Bread and Brew","food","Sorsogon","Cafe","4.5","95","4.5(95)","","","https://www.google.com/maps/place/Bread+and+Brew/data=!4m7!3m6!1s0x33a0efabdaf61225:0x8d07530fba1aee85!8m2!3d12.9762224!4d124.0228387!16s%2Fg%2F11j4mkx6gf!19sChIJJRL22qvvoDMRhe4aug9TB40?authuser=0&hl=en&rclk=1","12.9762224","124.0228387","₱200–400","Open · Closes 6 PM",""
"a9317a2c5bfec04","breadbasket cafe","food","Sorsogon","","","","benzon compound purok 2 brgy salog","","","https://www.google.com/maps/place/breadbasket+cafe/data=!4m7!3m6!1s0x33a0ef83f0ede551:0xa9317a2c5bfec04!8m2!3d12.9827442!4d123.985768!16s%2Fg%2F11sqj6gg86!19sChIJUeXt8IPvoDMRBOy_xaIXkwo?authuser=0&hl=en&rclk=1","12.9827442","123.985768","","Open · Closes 8 PM",""
"d1cee21b8a8832e3","Breakfast Republik","food","Albay|Camarines Sur","Restaurant","4.3","321","4.3(321)","","","https://www.google.com/maps/place/Breakfast+Republik/data=!4m7!3m6!1s0x33a103db7f91a445:0xd1cee21b8a8832e3!8m2!3d13.139401!4d123.7351248!16s%2Fg%2F11g8xbj6yt!19sChIJRaSRf9sDoTMR4zKIihviztE?authuser=0&hl=en&rclk=1","13.139401","123.7351248","₱1–500","Open · Closes 10 PM",""
"e0b61e69ba2ab44b","Breeze and Waves Cottages","resorts|staycations|hotels","Camarines Sur|Catanduanes","2-star hotel","4.3","29","4.3(29)","","","https://www.google.com/maps/place/Breeze+and+Waves+Cottages/data=!4m10!3m9!1s0x33a02a2e7b4020b7:0xe0b61e69ba2ab44b!5m2!4m1!1i2!8m2!3d13.811504!4d123.876976!16s%2Fg%2F12hl0gmd1!19sChIJtyBAey4qoDMRS7QqumketuA?authuser=0&hl=en&rclk=1","13.811504","123.876976","","",""
"f1b13ec262ed9d73","Breeze And Waves Cottages","staycations","Catanduanes","Vacation Rental","4","41","4.0(41)","","","https://www.google.com/maps/place/Breeze+And+Waves+Cottages/data=!4m11!3m10!1s0x33a02a2e794c7cf1:0xf1b13ec262ed9d73!5m2!4m1!1i2!8m2!3d13.8112011!4d123.8770447!16s%2Fg%2F11vylsh0cy!17BQ0FF!19sChIJ8XxMeS4qoDMRc53tYsI-sfE?authuser=0&hl=en&rclk=1","13.8112011","123.8770447","","",""
"f5b85e347fcd1c62","Brew & Co. Sorsogon","food","Sorsogon","Cafe","","","X2G8+RC2","","","https://www.google.com/maps/place/Brew+%26+Co.+Sorsogon/data=!4m7!3m6!1s0x33a0ef004571f5c3:0xf5b85e347fcd1c62!8m2!3d12.9770217!4d124.0160023!16s%2Fg%2F11mrdhlvcd!19sChIJw_VxRQDvoDMRYhzNfzReuPU?authuser=0&hl=en&rclk=1","12.9770217","124.0160023","","",""
"409f44409dbed3c4","Brew amore sorsogon","food","Sorsogon","","","","","","","https://www.google.com/maps/place/Brew+amore+sorsogon/data=!4m7!3m6!1s0x33a0ef00152e687b:0x409f44409dbed3c4!8m2!3d12.9801599!4d124.0095149!16s%2Fg%2F11yt3bkzty!19sChIJe2guFQDvoDMRxNO-nUBEn0A?authuser=0&hl=en&rclk=1","12.9801599","124.0095149","","",""
"5e2c1c3feae77209","Brew Vroom Cafe","food","Albay","","4.9","8","4.9(8)","","","https://www.google.com/maps/place/Brew+Vroom+Cafe/data=!4m7!3m6!1s0x33a10137dee9a67b:0x5e2c1c3feae77209!8m2!3d13.1548727!4d123.7494557!16s%2Fg%2F11vwr8p60d!19sChIJe6bp3jcBoTMRCXLn6j8cLF4?authuser=0&hl=en&rclk=1","13.1548727","123.7494557","₱200–400","Open · Closes 12 AM",""
"3714918edd5d0fdf","Brewed Cafe","food","Camarines Sur","Cafe","4.6","70","4.6(70)","","","https://www.google.com/maps/place/Brewed+Cafe/data=!4m7!3m6!1s0x33a1ed9fed9e2605:0x3714918edd5d0fdf!8m2!3d13.6613643!4d123.2657697!16s%2Fg%2F11t9h12l36!19sChIJBSae7Z_toTMR3w9d3Y6RFDc?authuser=0&hl=en&rclk=1","13.6613643","123.2657697","₱1–500","Open · Closes 9 PM",""
"c990655d905c5531","BrewLane Cafe","food","Camarines Sur","· BrewLane Cafe","4.6","8","4.6(8)","","","https://www.google.com/maps/place/BrewLane+Cafe/data=!4m7!3m6!1s0x33a1c383d1eb7695:0xc990655d905c5531!8m2!3d13.6987074!4d123.4893577!16s%2Fg%2F11kqglrrgq!19sChIJlXbr0YPDoTMRMVVckF1lkMk?authuser=0&hl=en&rclk=1","13.6987074","123.4893577","₱1–200","Open · Closes 9 PM",""
"95768bb827c29d5c","Brgy Matoogtoog, Mercedes, Camarines Norte","beaches","Camarines Norte","Tourist attraction","4.5","12","4.5(12)","","","https://www.google.com/maps/place/Brgy+Matoogtoog,+Mercedes,+Camarines+Norte/data=!4m7!3m6!1s0x3398ab19d7fb6cfd:0x95768bb827c29d5c!8m2!3d14.0247311!4d123.0367141!16s%2Fg%2F11s5n72twf!19sChIJ_Wz71xmrmDMRXJ3CJ7iLdpU?authuser=0&hl=en&rclk=1","14.0247311","123.0367141","","Open 24 hours",""
"d15b617153aa83ca","BRGY SEOUL SAMGYUPSAL HOUSE","food","Sorsogon","","3","4","3.0(4)","","","https://www.google.com/maps/place/BRGY+SEOUL+SAMGYUPSAL+HOUSE/data=!4m7!3m6!1s0x33a0ef7f7d89d9d5:0xd15b617153aa83ca!8m2!3d12.9720359!4d124.0075002!16s%2Fg%2F11lds4ry47!19sChIJ1dmJfX_voDMRyoOqU3FhW9E?authuser=0&hl=en&rclk=1","12.9720359","124.0075002","","",""
"b436b5f9e6b342c","BridgeWalk Brew Cafe","food","Albay","","4.5","15","4.5(15)","","","https://www.google.com/maps/place/BridgeWalk+Brew+Cafe/data=!4m7!3m6!1s0x33a1035494f4a1dd:0xb436b5f9e6b342c!8m2!3d13.1383899!4d123.7412501!16s%2Fg%2F11ssys94mc!19sChIJ3aH0lFQDoTMRLDRrnl9rQws?authuser=0&hl=en&rclk=1","13.1383899","123.7412501","₱400–600","Closed · Opens 1 PM Mon",""
"f7bdb5d07924d427","Brioche’s Café","food","Albay","Cafe","4.4","12","4.4(12)","","","https://www.google.com/maps/place/Brioche%E2%80%99s+Caf%C3%A9/data=!4m7!3m6!1s0x33a1030003b6addf:0xf7bdb5d07924d427!8m2!3d13.139463!4d123.7313338!16s%2Fg%2F11y55vnvfp!19sChIJ3622AwADoTMRJ9QkedC1vfc?authuser=0&hl=en&rclk=1","13.139463","123.7313338","₱200–400","Open · Closes 11 PM",""
"65151ab55d63166d","BRONDO LODGING HOUSE CARAMOAN","staycations","Catanduanes","· Zone 4, Rodriguez Street, Barangay Paniman","5","1","5.0(1)","","","https://www.google.com/maps/place/BRONDO+LODGING+HOUSE+CARAMOAN/data=!4m7!3m6!1s0x33a02b9597fd8fb1:0x65151ab55d63166d!8m2!3d13.8108307!4d123.8771962!16s%2Fg%2F11z65sjp6h!19sChIJsY_9l5UroDMRbRZjXbUaFWU?authuser=0&hl=en&rclk=1","13.8108307","123.8771962","","",""
"18bb569033b72f69","Brown Soup Outdoor Dining","food","Camarines Sur","","4.8","6","4.8(6)","","","https://www.google.com/maps/place/Brown+Soup+Outdoor+Dining/data=!4m7!3m6!1s0x33a19149eeb66ecb:0x18bb569033b72f69!8m2!3d13.4931877!4d123.3598366!16s%2Fg%2F11sp4r3vb6!19sChIJy2627kmRoTMRaS-3M5BWuxg?authuser=0&hl=en&rclk=1","13.4931877","123.3598366","","Open · Closes 8 PM",""
"1ddd61764a773654","Bubble Island Café","food","Camarines Sur","· Unit 109, Barangay, Centro Square, Peñafrancia St","4.5","2","4.5(2)","","","https://www.google.com/maps/place/Bubble+Island+Caf%C3%A9/data=!4m7!3m6!1s0x33a18d3c62232d5b:0x1ddd61764a773654!8m2!3d13.6271128!4d123.1885763!16s%2Fg%2F11sy3frts4!19sChIJWy0jYjyNoTMRVDZ3SnZh3R0?authuser=0&hl=en&rclk=1","13.6271128","123.1885763","","Open · Closes 10 PM",""
"c28ab9cfee3ee4a5","Buboy’s Virac Catanduanes - House Of The Original Pizza Burger & Pizzadilla","food","Catanduanes","","5","2","5.0(2)","","","https://www.google.com/maps/place/Buboy%E2%80%99s+Virac+Catanduanes+-+House+Of+The+Original+Pizza+Burger+%26+Pizzadilla/data=!4m7!3m6!1s0x33a01782c58feda5:0xc28ab9cfee3ee4a5!8m2!3d13.5849753!4d124.2312957!16s%2Fg%2F11y7kpcm8f!19sChIJpe2PxYIXoDMRpeQ-7s-5isI?authuser=0&hl=en&rclk=1","13.5849753","124.2312957","","Open · Closes 8 PM",""
"1121d9f26da85d3d","Buddy's Mami House","food","Catanduanes","Restaurant","4.3","58","4.3(58)","","","https://www.google.com/maps/place/Buddy%27s+Mami+House/data=!4m7!3m6!1s0x33a016ef2694ac7d:0x1121d9f26da85d3d!8m2!3d13.5812717!4d124.2134323!16s%2Fg%2F11fqbnwwc5!19sChIJfayUJu8WoDMRPV2obfLZIRE?authuser=0&hl=en&rclk=1","13.5812717","124.2134323","₱1–500","Open · Closes 9:45 PM",""
"b1ad262722e4e114","Budget Traveler Only Home - Double Room","staycations","Albay","","","","Sleeps 5 • 1 bedroom • 2 beds","","","https://www.google.com/maps/place/Budget+Traveler+Only+Home+-+Double+Room/data=!4m11!3m10!1s0x33a103ddd2f2b763:0xb1ad262722e4e114!5m2!4m1!1i2!8m2!3d13.1418505!4d123.7320786!16s%2Fg%2F11z4cprx8b!17BQ0FF!19sChIJY7fy0t0DoTMRFOHkIicmrbE?authuser=0&hl=en&rclk=1","13.1418505","123.7320786","","",""
"967f42473194484d","Buenavista Surf Camp","beaches","Sorsogon","Beach","4.4","177","4.4(177)","","","https://www.google.com/maps/place/Buenavista+Surf+Camp/data=!4m7!3m6!1s0x33a0eb0ff748f195:0x967f42473194484d!8m2!3d12.9010472!4d124.1192362!16s%2Fg%2F11c1wz45tw!19sChIJlfFI9w_roDMRTUiUMUdCf5Y?authuser=0&hl=en&rclk=1","12.9010472","124.1192362","","",""
"29cf49ecd515960d","Bugsay Bistro","food","Sorsogon","Restaurant","4","22","4.0(22)","","","https://www.google.com/maps/place/Bugsay+Bistro/data=!4m7!3m6!1s0x33a0ef3dc0f1dccf:0x29cf49ecd515960d!8m2!3d12.9659213!4d124.0040565!16s%2Fg%2F11hcz1s214!19sChIJz9zxwD3voDMRDZYV1exJzyk?authuser=0&hl=en&rclk=1","12.9659213","124.0040565","₱200–1,000","Open · Closes 12 AM",""
"63c850d92fbb4dcb","bugsayon","staycations","Masbate","Tourist attraction","4.7","9","4.7(9)","","","https://www.google.com/maps/place/bugsayon/data=!4m7!3m6!1s0x33a6c52ea88177d1:0x63c850d92fbb4dcb!8m2!3d12.4530556!4d123.5614262!16s%2Fg%2F11t7t_5gkz!19sChIJ0XeBqC7FpjMRy027L9lQyGM?authuser=0&hl=en&rclk=1","12.4530556","123.5614262","","Open now",""
"c499c38d51df390b","Buhangin Beach","beaches","Camarines Norte","Beach","4.4","12","4.4(12)","","","https://www.google.com/maps/place/Buhangin+Beach/data=!4m7!3m6!1s0x3398bec2a66b5e9f:0xc499c38d51df390b!8m2!3d14.2872992!4d122.7861643!16s%2Fg%2F124t53bqx!19sChIJn15rpsK-mDMRCznfUY3DmcQ?authuser=0&hl=en&rclk=1","14.2872992","122.7861643","","",""
"8fb72efde4561b99","Buhatan Beach Resort","beaches","Albay","Public beach","4","4","4.0(4)","","","https://www.google.com/maps/place/Buhatan+Beach+Resort/data=!4m7!3m6!1s0x33a0556c54f93785:0x8fb72efde4561b99!8m2!3d13.2304308!4d123.8270138!16s%2Fg%2F11hbgb4h4y!19sChIJhTf5VGxVoDMRmRtW5P0ut48?authuser=0&hl=en&rclk=1","13.2304308","123.8270138","","Open now",""
"4e5150ff736ff1c4","Buhatan River Eco Adventure","resorts|food","Sorsogon","Tourist attraction","4.3","68","4.3(68)","","","https://www.google.com/maps/place/Buhatan+River+Eco+Adventure/data=!4m7!3m6!1s0x33a0ee8e49bbb707:0x4e5150ff736ff1c4!8m2!3d12.9723718!4d124.0498187!16s%2Fg%2F11f_cf9fsq!19sChIJB7e7SY7uoDMRxPFvc_9QUU4?authuser=0&hl=en&rclk=1","12.9723718","124.0498187","","Open now",""
"d04b57ca04bbcb4f","Build-A-Bowl Ramyeon Spot","food","Masbate","Restaurant","","","Mabini St","","","https://www.google.com/maps/place/Build-A-Bowl+Ramyeon+Spot/data=!4m7!3m6!1s0x33a6db5b73880edd:0xd04b57ca04bbcb4f!8m2!3d12.3678522!4d123.6224208!16s%2Fg%2F11rv2zmqds!19sChIJ3Q6Ic1vbpjMRT8u7BMpXS9A?authuser=0&hl=en&rclk=1","12.3678522","123.6224208","","Open 24 hours",""
"e79fa8dc3686b94b","Bulalacao Picnic Grove","beaches|staycations","Camarines Norte","Tourist attraction","4.1","26","4.1(26)","","","https://www.google.com/maps/place/Bulalacao+Picnic+Grove/data=!4m7!3m6!1s0x33989556e7d9756b:0xe79fa8dc3686b94b!8m2!3d14.3077602!4d122.7157275!16s%2Fg%2F11snrmzmy3!19sChIJa3XZ51aVmDMRS7mGNtyon-c?authuser=0&hl=en&rclk=1","14.3077602","122.7157275","","Open now",""
"2fd532a725cbf4f","Bulalakaw Beach","beaches","Camarines Norte","Beach","4.4","11","4.4(11)","","","https://www.google.com/maps/place/Bulalakaw+Beach/data=!4m7!3m6!1s0x3398957d19c201e7:0x2fd532a725cbf4f!8m2!3d14.3176727!4d122.7159538!16s%2Fg%2F11dymcl8qj!19sChIJ5wHCGX2VmDMRT79ccipT_QI?authuser=0&hl=en&rclk=1","14.3176727","122.7159538","","",""
"92f84cbb9ec10e60","Bulusan Crystal Spring","resorts","Sorsogon","Resort hotel","4.1","24","4.1(24)","","","https://www.google.com/maps/place/Bulusan+Crystal+Spring/data=!4m7!3m6!1s0x33a0c6f9f9f960d5:0x92f84cbb9ec10e60!8m2!3d12.7400558!4d124.0982424!16s%2Fg%2F12m979nt7!19sChIJ1WD5-fnGoDMRYA7BnrtM-JI?authuser=0&hl=en&rclk=1","12.7400558","124.0982424","","",""
"d355c7ef578e686e","Bulusan Tourist Inn","resorts","Sorsogon","Hotel","4.7","12","4.7(12)","","","https://www.google.com/maps/place/Bulusan+Tourist+Inn/data=!4m10!3m9!1s0x33a0c7cd201af101:0xd355c7ef578e686e!5m2!4m1!1i2!8m2!3d12.7505951!4d124.1359974!16s%2Fg%2F11hzn3ysg1!19sChIJAfEaIM3HoDMRbmiOV-_HVdM?authuser=0&hl=en&rclk=1","12.7505951","124.1359974","","",""
"8481a63317a322a3","Bulusan Volcano","resorts","Sorsogon","Tourist attraction","4.5","100","4.5(100)","","","https://www.google.com/maps/place/Bulusan+Volcano/data=!4m7!3m6!1s0x33a0c4068cf3fb47:0x8481a63317a322a3!8m2!3d12.7719326!4d124.0530042!16s%2Fm%2F0806x_q!19sChIJR_vzjAbEoDMRoyKjFzOmgYQ?authuser=0&hl=en&rclk=1","12.7719326","124.0530042","","",""
"96685eda4d996c1c","Bungad Island","beaches","Camarines Sur","Island","5","1","5.0(1)","","","https://www.google.com/maps/place/Bungad+Island/data=!4m7!3m6!1s0x33a1f50db1f2f123:0x96685eda4d996c1c!8m2!3d13.6744444!4d123.105!16s%2Fg%2F12lvmp113!19sChIJI_HysQ31oTMRHGyZTdpeaJY?authuser=0&hl=en&rclk=1","13.6744444","123.105","","",""
"d6388299aa369a01","Buntakapi Beach Resort","beaches","Camarines Sur","Public beach","","","JG4Q+QH5 brgy, Del carmen st","","","https://www.google.com/maps/place/Buntakapi+Beach+Resort/data=!4m7!3m6!1s0x33a1c7d8c25f2e47:0xd6388299aa369a01!8m2!3d13.6068808!4d123.5389736!16s%2Fg%2F11h6m6jjb6!19sChIJRy5fwtjHoTMRAZo2qpmCONY?authuser=0&hl=en&rclk=1","13.6068808","123.5389736","","Open now",""
"89684a8240e018af","Buntod Reef Marine Sanctuary","resorts|beaches|staycations|food","Masbate","Tourist attraction","4.6","391","4.6(391)","","","https://www.google.com/maps/place/Buntod+Reef+Marine+Sanctuary/data=!4m7!3m6!1s0x33a6dc9d29ecc531:0x89684a8240e018af!8m2!3d12.3609304!4d123.6509094!16s%2Fg%2F1thv_pqt!19sChIJMcXsKZ3cpjMRrxjgQIJKaIk?authuser=0&hl=en&rclk=1","12.3609304","123.6509094","","Open now",""
"ed1f8cc22a242a9c","Burgbox","food","Camarines Sur","Restaurant","4.6","39","4.6(39)","","","https://www.google.com/maps/place/Burgbox/data=!4m7!3m6!1s0x33a18ddaf3f78c0f:0xed1f8cc22a242a9c!8m2!3d13.6297162!4d123.1870065!16s%2Fg%2F11rhd_p00l!19sChIJD4z389qNoTMRnCokKsKMH-0?authuser=0&hl=en&rclk=1","13.6297162","123.1870065","₱1–200","Open · Closes 9 PM",""
"dac6b720f382b91","Burger Hauz","food","Masbate","Restaurant","5","2","5.0(2)","","","https://www.google.com/maps/place/Burger+Hauz/data=!4m7!3m6!1s0x33a6db551e60af9b:0xdac6b720f382b91!8m2!3d12.3700561!4d123.6192518!16s%2Fg%2F11g6lwpq8y!19sChIJm69gHlXbpjMRkSs4D3JrrA0?authuser=0&hl=en&rclk=1","12.3700561","123.6192518","","Open · Closes 10 PM",""
"10805bb0947e5554","Burgership & Grill House","food","Camarines Norte","Restaurant","4.2","10","4.2(10)","","","https://www.google.com/maps/place/Burgership+%26+Grill+House/data=!4m7!3m6!1s0x3398a5612e50b7c9:0x10805bb0947e5554!8m2!3d14.1475608!4d122.8410329!16s%2Fg%2F11q29jwbs2!19sChIJybdQLmGlmDMRVFV-lLBbgBA?authuser=0&hl=en&rclk=1","14.1475608","122.8410329","","Open · Closes 3 AM",""
"c4cccab6452066b1","Burgs Burger","food","Sorsogon","","5","6","5.0(6)","","","https://www.google.com/maps/place/Burgs+Burger/data=!4m7!3m6!1s0x33a0ef3c4e112957:0xc4cccab6452066b1!8m2!3d12.9716425!4d124.0031814!16s%2Fg%2F11lrsb0wk7!19sChIJVykRTjzvoDMRsWYgRbbKzMQ?authuser=0&hl=en&rclk=1","12.9716425","124.0031814","","",""
"e0a5c404df9522dc","Burias Island","beaches","Masbate","Island","4.5","162","4.5(162)","","","https://www.google.com/maps/place/Burias+Island/data=!4m7!3m6!1s0x33a15ebcbaacd4ab:0xe0a5c404df9522dc!8m2!3d12.9789412!4d123.1014056!16zL20vMDRucTRx!19sChIJq9SsurxeoTMR3CKV3wTEpeA?authuser=0&hl=en&rclk=1","12.9789412","123.1014056","","",""
"96eb5189a0021b49","Burinay Beach","beaches","Catanduanes","Tourist attraction","","","362G+XM4","","","https://www.google.com/maps/place/Burinay+Beach/data=!4m7!3m6!1s0x339feb001ea91489:0x96eb5189a0021b49!8m2!3d14.052393!4d124.226707!16s%2Fg%2F11w4lnsxl0!19sChIJiRSpHgDrnzMRSRsCoIlR65Y?authuser=0&hl=en&rclk=1","14.052393","124.226707","","",""
"ec010a32a413241a","Burubangkaso Islet and Rock Formation","beaches|staycations","Masbate","Tourist attraction","4.9","7","4.9(7)","","","https://www.google.com/maps/place/Burubangkaso+Islet+and+Rock+Formation/data=!4m7!3m6!1s0x33a6cdf7a44de32d:0xec010a32a413241a!8m2!3d12.5763889!4d123.6125!16s%2Fg%2F11s4z3nb1t!19sChIJLeNNpPfNpjMRGiQTpDIKAew?authuser=0&hl=en&rclk=1","12.5763889","123.6125","","Open now",""
"23d98b0c0ae139b3","Burubaybay Beach Resort","beaches","Sorsogon","Tourist attraction","5","9","5.0(9)","","","https://www.google.com/maps/place/Burubaybay+Beach+Resort/data=!4m7!3m6!1s0x33a0e16154eb44f3:0x23d98b0c0ae139b3!8m2!3d12.910175!4d123.857295!16s%2Fg%2F11mr2tj1kk!19sChIJ80TrVGHhoDMRsznhCgyL2SM?authuser=0&hl=en&rclk=1","12.910175","123.857295","","Open now",""
"a3c76d4c4eaa4f80","Busaing Beach Resort","beaches","Camarines Sur|Camarines Norte","Resort hotel","4.5","22","4.5(22)","","","https://www.google.com/maps/place/Busaing+Beach+Resort/data=!4m7!3m6!1s0x339f5b1cfa540423:0xa3c76d4c4eaa4f80!8m2!3d14.057393!4d123.297787!16s%2Fg%2F11mr0z39t9!19sChIJIwRU-hxbnzMRgE-qTkxtx6M?authuser=0&hl=en&rclk=1","14.057393","123.297787","","",""
"7f3ca2404fcbfdd5","Busdak Beach","beaches","Camarines Sur","Tourist attraction","4.5","48","4.5(48)","","","https://www.google.com/maps/place/Busdak+Beach/data=!4m7!3m6!1s0x33a1d1ae332fe921:0x7f3ca2404fcbfdd5!8m2!3d13.7203544!4d123.6913914!16s%2Fg%2F11nxg0mq8h!19sChIJIekvM67RoTMR1f3LT0CiPH8?authuser=0&hl=en&rclk=1","13.7203544","123.6913914","","",""
"6643d960db9da891","But First, Coffee - Balogo Sorsogon","food","Sorsogon","","5","3","5.0(3)","","","https://www.google.com/maps/place/But+First,+Coffee+-+Balogo+Sorsogon/data=!4m7!3m6!1s0x33a0ef8d9f253193:0x6643d960db9da891!8m2!3d12.9760207!4d124.0115494!16s%2Fg%2F11lnhltpx8!19sChIJkzEln43voDMRkaid22DZQ2Y?authuser=0&hl=en&rclk=1","12.9760207","124.0115494","","Open · Closes 8 PM",""
"3e0c9ab1efa3a36b","But First, Coffee (BFC) - Ateneo Ave. Naga","food","Camarines Sur","cafe","4.8","18","4.8(18)","","","https://www.google.com/maps/place/But+First,+Coffee+%28BFC%29+-+Ateneo+Ave.+Naga/data=!4m7!3m6!1s0x33a1f3780b07fbfd:0x3e0c9ab1efa3a36b!8m2!3d13.6300953!4d123.186034!16s%2Fg%2F11t9_m995l!19sChIJ_fsHC3jzoTMRa6Oj77GaDD4?authuser=0&hl=en&rclk=1","13.6300953","123.186034","₱1–200","Open now",""
"b62e9341b27cfcfb","But First, Coffee (BFC) - Daet","food","Camarines Norte","","4.1","55","4.1(55)","","","https://www.google.com/maps/place/But+First,+Coffee+%28BFC%29+-+Daet/data=!4m7!3m6!1s0x3398af9c9a7513fb:0xb62e9341b27cfcfb!8m2!3d14.1230104!4d122.9443907!16s%2Fg%2F11t6gbmn0m!19sChIJ-xN1mpyvmDMR-_x8skGTLrY?authuser=0&hl=en&rclk=1","14.1230104","122.9443907","₱1–200","Open · Closes 9 PM",""
"f3505bc568eb743a","But First, Coffee (BFC) - Legazpi","food","Albay","","4.3","23","4.3(23)","","","https://www.google.com/maps/place/But+First,+Coffee+%28BFC%29+-+Legazpi/data=!4m7!3m6!1s0x33a103070af53983:0xf3505bc568eb743a!8m2!3d13.1393003!4d123.7337109!16s%2Fg%2F11t27x9b3b!19sChIJgzn1CgcDoTMROnTraMVbUPM?authuser=0&hl=en&rclk=1","13.1393003","123.7337109","₱1–200","",""
"2978c3f0e175146d","Butalid Farm","resorts|staycations","Masbate","Tourist attraction","4.4","18","4.4(18)","","","https://www.google.com/maps/place/Butalid+Farm/data=!4m7!3m6!1s0x33a6933b02244e17:0x2978c3f0e175146d!8m2!3d12.2330198!4d123.408937!16s%2Fg%2F11kb0bsd6d!19sChIJF04kAjuTpjMRbRR14fDDeCk?authuser=0&hl=en&rclk=1","12.2330198","123.408937","","Open · Closes 6 PM",""
"e3dbfb43e02e5efb","C Front","food","Albay|Camarines Sur","Restaurant","4.5","4","4.5(4)","","","https://www.google.com/maps/place/C+Front/data=!4m7!3m6!1s0x33a103293e638b41:0xe3dbfb43e02e5efb!8m2!3d13.1436712!4d123.7444636!16s%2Fg%2F11h07fsv4x!19sChIJQYtjPikDoTMR-14u4EP72-M?authuser=0&hl=en&rclk=1","13.1436712","123.7444636","","Open · Closes 9 PM",""
"2f9fe76a1bce75c","CABANA Bar & Beach Resort","resorts|beaches|staycations","Camarines Norte","Bar","4.2","19","4.2(19)","","","https://www.google.com/maps/place/CABANA+Bar+%26+Beach+Resort/data=!4m7!3m6!1s0x3398ab25980bcee5:0x2f9fe76a1bce75c!8m2!3d14.0492211!4d123.0289867!16s%2Fg%2F11pvhhql5v!19sChIJ5c4LmCWrmDMRXOe8oXb--QI?authuser=0&hl=en&rclk=1","14.0492211","123.0289867","","",""
"a69eb99fb1638891","Cabana Esperanza Staycation","staycations","Sorsogon","","3.6","16","3.6(16)","","","https://www.google.com/maps/place/Cabana+Esperanza+Staycation/data=!4m7!3m6!1s0x33a0ef6b334f0919:0xa69eb99fb1638891!8m2!3d12.9913087!4d124.0132318!16s%2Fg%2F11k3rcnr5c!19sChIJGQlPM2vvoDMRkYhjsZ-5nqY?authuser=0&hl=en&rclk=1","12.9913087","124.0132318","","",""
"332c57ccf5047033","Cabgan Island","beaches","Camarines Sur","Island","5","1","5.0(1)","","","https://www.google.com/maps/place/Cabgan+Island/data=!4m7!3m6!1s0x33a1effa9eba6f35:0x332c57ccf5047033!8m2!3d13.77!4d123.2697222!16s%2Fg%2F12lsz08s7!19sChIJNW-6nvrvoTMRM3AE9cxXLDM?authuser=0&hl=en&rclk=1","13.77","123.2697222","","",""
"569bdd142578d92d","Cabin Oasis","staycations","Camarines Sur","Resort hotel","4.5","4","4.5(4)","","","https://www.google.com/maps/place/Cabin+Oasis/data=!4m7!3m6!1s0x33a1936a0c58a1ab:0x569bdd142578d92d!8m2!3d13.5582093!4d123.2711722!16s%2Fg%2F11l397zn26!19sChIJq6FYDGqToTMRLdl4JRTdm1Y?authuser=0&hl=en&rclk=1","13.5582093","123.2711722","","",""
"bb9f313c8b8fe259","Cabina","staycations","Camarines Norte","","4.5","2","4.5(2)","","","https://www.google.com/maps/place/Cabina/data=!4m7!3m6!1s0x339f5b55c7f9ab3f:0xbb9f313c8b8fe259!8m2!3d14.0384326!4d123.3134749!16s%2Fg%2F11rv1gjj27!19sChIJP6v5x1VbnzMRWeKPizwxn7s?authuser=0&hl=en&rclk=1","14.0384326","123.3134749","","",""
"8234bafbafa5922f","Cabinscape - Albay","staycations","Albay","Camping cabin","4.8","16","4.8(16)","","","https://www.google.com/maps/place/Cabinscape+-+Albay/data=!4m10!3m9!1s0x33a1ad45b46a8267:0x8234bafbafa5922f!5m2!4m1!1i2!8m2!3d13.3244375!4d123.7334375!16s%2Fg%2F11s1w3p5rw!19sChIJZ4JqtEWtoTMRL5Klr_u6NII?authuser=0&hl=en&rclk=1","13.3244375","123.7334375","","",""
"9539e4cb342660cb","Cabintoy-Villa Compound","staycations","Masbate","","5","1","5.0(1)","","","https://www.google.com/maps/place/Cabintoy-Villa+Compound/data=!4m7!3m6!1s0x33a71fa5d98eeabf:0x9539e4cb342660cb!8m2!3d12.1947663!4d123.8533204!16s%2Fg%2F11tnv3t0q6!19sChIJv-qO2aUfpzMRy2AmNMvkOZU?authuser=0&hl=en&rclk=1","12.1947663","123.8533204","","",""
"50c32871582e2cfb","Cabungahan White Beach","beaches","Albay|Catanduanes","Beach","4.7","29","4.7(29)","","","https://www.google.com/maps/place/Cabungahan+White+Beach/data=!4m7!3m6!1s0x33a05050f3ce09e7:0x50c32871582e2cfb!8m2!3d13.3230224!4d123.9398566!16s%2Fg%2F11g7v5h5cr!19sChIJ5wnO81BQoDMR-ywuWHEow1A?authuser=0&hl=en&rclk=1","13.3230224","123.9398566","","",""
